id,name,full_name,age,nationality,team_name,position,season
18893,bTCXI,zvkNa,36,hlGSE,Newcastle,Defender,2021
19352,hbyfz,YALiy,70,aPCsj,Brentford,Midfielder,2021
30503,PTPpO,overC,02,rjyou,Watford,Defender,2021
31023,ehzpn,iMVCe,95,hhFnU,Watford,Midfielder,2021
41112,uORza,wITfN,79,ImUpo,Wolves,Attacker,2021
309815,bnJrg,GSBZw,50,LDCsA,Watford,Attacker,2021
640,oDMBz,LXblr,30,tsBYn,Manchester City,Midfielder,2021
652,sPNDf,AHKtq,02,NeTOp,Wolves,Defender,2021
623,ZezcT,qRgou,57,qalrL,Manchester City,Defender,2022
630,qXMSM,MZGmv,13,WeipT,Everton,Midfielder,2022
883,XPYJF,JiOcd,09,ubSSj,Manchester United,Goalkeeper,2022
897,CEkRj,awXXL,23,mkLjA,Manchester United,Attacker,2022
2281,nDIDd,TThPK,11,IymaT,Bournemouth,Defender,2022
2288,KqQsX,cWiHT,38,GwRod,Chelsea,Midfielder,2022
3398,RzGhs,zLHSs,69,iYLYJ,Nottingham Forest,Defender,2022
18826,hvfLt,XPZfK,08,LZFnh,West Ham,Midfielder,2022
138411,Pdgqu,xzPvc,17,ZQPjs,Liverpool,Goalkeeper,2022
158696,Drtek,hWlLN,10,HYDTm,Manchester City,Defender,2022
162517,TAvDg,Mrggs,87,xuGPx,Brighton,Defender,2022
284247,PbNVc,eAuYg,10,BlxNM,Liverpool,Attacker,2022
284464,ILAAs,AOVLE,38,MiQTR,Crystal Palace,Midfielder,2022
284530,SAhDS,bgZmo,42,xYqPI,Leicester,Midfielder,2022
293162,kyytB,TwyTS,17,imlTx,Crystal Palace,Midfielder,2022
293167,yFdQl,qaYJU,17,mySTr,Crystal Palace,Defender,2022
305732,OOuCR,QndSa,96,fiDfy,Leicester,Defender,2022
344908,LQIcP,kUSPN,18,xeslW,Crystal Palace,Midfielder,2022
350590,ELiAH,dSPBd,14,cTdlu,Bournemouth,Defender,2022
350627,irdoG,VclbP,46,UfQrt,Crystal Palace,Defender,2022
1093,dpFJk,QIuFi,30,QaBlK,Brighton,Midfielder,2022
19308,wGvAo,JgIqF,47,aHAlx,Nottingham Forest,Attacker,2022
152976,XfWlm,hiruD,58,FPpBQ,Liverpool,Midfielder,2022
152979,fgfoX,PAPHg,83,PviiA,Liverpool,Defender,2022
153429,IvOzl,OuhcG,63,LUJoq,Manchester United,Defender,2022
216770,PoyfA,HhRav,94,QYvZS,Manchester United,Midfielder,2022
278133,sHHdU,EWJVq,70,ROCiV,Manchester City,Midfielder,2022
282136,HonFq,BBEkM,97,PcQET,Manchester United,Attacker,2022
283289,haROR,Vgezj,36,bsWIa,Aston Villa,Midfielder,2022
284286,tnhVP,CwUwg,30,mdnAs,Liverpool,Midfielder,2022
284361,Nlmps,JpIyV,51,AzBMi,Manchester United,Goalkeeper,2022
284362,XyXFP,iRvmZ,55,aSqCZ,Manchester United,Defender,2022
284391,UDwJd,fAyRK,27,ReTJu,Manchester United,Defender,2022
284556,KBlVj,iNhgk,88,ZReLy,Aston Villa,Midfielder,2022
288106,OkufF,xZWXP,18,SfgXw,Manchester United,Defender,2022
288115,Agtrg,WudlP,38,pRcwR,Wolves,Goalkeeper,2022
291022,Ywpvb,FPlif,84,kztub,Tottenham,Goalkeeper,2022
303010,LxXoS,dlfPf,74,VCprA,Manchester United,Midfielder,2022
312118,StItX,TDCdp,88,YexNG,Aston Villa,Defender,2022
328101,ExEJb,VOqio,90,WfnQF,Manchester United,Defender,2022
1131,HzIOI,VJcOk,67,iNwtD,West Ham,Attacker,2022
1649,gEBvv,xFVDO,34,YSBuV,Wolves,Attacker,2022
153408,frRDI,JubMK,21,LGfEG,Brentford,Defender,2022
154807,yruQU,szpkl,00,SKkzS,West Ham,Midfielder,2022
162114,xXcHV,rvcJT,53,jMMmq,Chelsea,Midfielder,2022
180866,PcdtP,Ncznk,08,fQHnp,Liverpool,Goalkeeper,2022
181796,SZFIN,jsxGK,18,JrHoz,Chelsea,Defender,2022
196000,lcquR,SIoGj,43,HZkdm,Bournemouth,Defender,2022
284253,NEGQt,PJoYF,80,TZgvB,Liverpool,Midfielder,2022
284406,yrLia,MotME,94,RLqMV,Chelsea,Defender,2022
284427,DYTHu,VrlVG,19,BAMZr,Southampton,Defender,2022
284442,VuUnf,kKgYF,18,Isqeg,Chelsea,Midfielder,2022
284459,xHcrc,cyIcx,58,eyQZU,Chelsea,Attacker,2022
284493,aKaxK,nPDEH,88,uoyfD,Crystal Palace,Defender,2022
284539,WwIJo,GkXgK,33,PhRCR,Arsenal,Goalkeeper,2022
284557,Nezcg,jWJYv,10,UaZLR,Arsenal,Defender,2022
286764,dOrnr,zMyJP,48,LVQfn,Liverpool,Attacker,2022
287111,ivqTX,Xcxtb,21,HtKPU,Liverpool,Goalkeeper,2022
313245,bvoGn,foPJy,94,eRkro,Arsenal,Midfielder,2022
331563,hOtrn,fMATB,09,gGPWL,Chelsea,Attacker,2022
76,aPimP,VoSgB,61,rcqed,Aston Villa,Midfielder,2022
632,WIooU,AiDAC,40,MVRHx,Manchester City,Midfielder,2022
18777,awQdw,VvbGM,16,mppKo,Leicester,Midfielder,2022
18803,OmMcO,xfGyx,16,hSRxX,Fulham,Midfielder,2022
19356,TcPWZ,wlfhs,19,aQymE,Bournemouth,Attacker,2022
19393,vZVQu,sucdY,57,oFIyb,Fulham,Midfielder,2022
19860,oDbBe,Ljpls,09,QCLkc,Brighton,Defender,2022
37440,yPgeg,QcjLW,35,tvzac,Brentford,Attacker,2022
137302,UGdxN,pHjBx,08,lzUHO,Aston Villa,Attacker,2022
153411,JeHkb,adUxo,25,lmTje,Leeds,Defender,2022
157997,nuVJp,YWAoj,55,zKzCR,Manchester United,Attacker,2022
161948,jkmdG,JWVQh,43,SzfkL,Manchester City,Attacker,2022
162590,SHfqQ,VFCGu,67,Ytqjn,Liverpool,Midfielder,2022
195106,LcAcd,GOgWT,70,wZnCA,Fulham,Attacker,2022
215874,pEYYk,vQXoi,83,weFCj,Everton,Attacker,2022
231029,OduSh,PvNZf,81,RGIVg,Southampton,Midfielder,2022
278128,KqaRL,DYfxa,46,joXUs,Manchester City,Defender,2022
278232,AlkeM,jbmAj,51,hLcRC,West Ham,Midfielder,2022
284405,mxofs,tkJcJ,62,pbWQP,Chelsea,Midfielder,2022
311520,aXMBB,sNKEq,76,gxBeC,Arsenal,Attacker,2022
906,gWgHC,sGZYr,60,fKIuc,Manchester United,Midfielder,2022
17448,Uxigb,UMQei,78,lCJoc,Nottingham Forest,Goalkeeper,2022
18779,vSjAY,ezKFo,16,AyEWu,Leicester,Midfielder,2022
18820,aXrjo,UyYUq,72,Cqits,West Ham,Midfielder,2022
18885,GyAZU,yGWcz,70,QXoxp,Newcastle,Goalkeeper,2022
18972,gSwLW,pJuZA,62,aFdCa,Fulham,Midfielder,2022
19173,SIUaG,CFAKv,17,Snphe,Wolves,Goalkeeper,2022
19177,oBKfQ,SqHXD,09,SLwyG,Aston Villa,Defender,2022
19182,Ninpf,qTEYV,82,wiXvD,Manchester United,Defender,2022
19185,wejKs,YVtLf,30,RGRos,Aston Villa,Attacker,2022
19454,AaTSt,DySat,34,Rowru,Bournemouth,Midfielder,2022
19569,EjKHH,vpRkU,82,GojnQ,Leeds,Attacker,2022
19831,ESLJO,zcbOD,06,KgEpS,Brentford,Midfielder,2022
149564,bXZcz,OIXfo,80,VAYKC,Wolves,Midfielder,2022
180560,WLAKU,RPGlR,62,gaqCg,Manchester United,Midfielder,2022
284500,csnuQ,nnJQp,70,OMrIW,Aston Villa,Midfielder,2022
297187,revNH,Mluzb,29,FOzBu,Leeds,Defender,2022
328808,aBlVB,HldaF,54,hdAtJ,Crystal Palace,Attacker,2022
68127,BDrJd,pgrfv,45,aKZpX,Newcastle,Defender,2022
126791,VNvKv,vUCDZ,45,FghUu,Everton,Attacker,2022
138793,pRdmE,CIZcO,74,Nhhpe,Tottenham,Midfielder,2022
151756,oVGNI,mXWeX,55,WygSK,Bournemouth,Goalkeeper,2022
153407,rqtwm,jINcV,45,jbeMu,Arsenal,Midfielder,2022
158432,mJtrs,mcmok,77,zgVHl,Wolves,Midfielder,2022
158698,nYnRb,DzOiL,40,emjaW,Liverpool,Defender,2022
163054,ZDWLj,EKLiR,52,IwQgs,Manchester United,Attacker,2022
180289,LREiE,ZQRoB,22,gfqpS,Bournemouth,Attacker,2022
191971,LagtD,dIVWI,85,ReofQ,Fulham,Attacker,2022
266203,VyyUK,yZRDq,66,ZhXRF,Crystal Palace,Attacker,2022
270357,GiemI,dfQDV,00,LIpET,Crystal Palace,Midfielder,2022
278129,EilZJ,EIZyp,32,Tpkmq,Manchester City,Defender,2022
280672,NpkOL,xjqjV,76,UjlCg,Brighton,Defender,2022
283290,agsiv,XSxtI,04,mUBbG,Leicester,Midfielder,2022
284059,dHUGX,pepTU,82,MHxnn,Crystal Palace,Attacker,2022
284266,jMhBt,QyzGK,48,KIXxM,Everton,Midfielder,2022
284423,FvtEc,OhNfM,77,KXZYs,Southampton,Midfielder,2022
284449,XhvxB,ypAhK,90,Rihbn,Crystal Palace,Midfielder,2022
339138,Awfdi,unGKt,71,umedv,Nottingham Forest,Attacker,2022
182,SOTtm,bTaQE,88,AyKiH,Tottenham,Midfielder,2022
279,StORe,YTgGK,66,oONTd,Nottingham Forest,Defender,2022
566,esshY,ULeQz,97,MGtgN,Vitesse,Defender,2022
662,eHlED,qGFEc,42,wauPY,Tottenham,Midfielder,2022
842,vHnuR,WBIkW,77,XHvSD,West Ham,Midfielder,2022
855,isWot,eVVkp,10,NfsSC,Manchester City,Defender,2022
874,qmKex,OHYVH,77,AObqu,Manchester United,Attacker,2022
1166,EHTOx,ajIvX,73,QkNVh,Chelsea,Attacker,2022
2279,mqMZp,SjMBa,43,hQHax,Chelsea,Defender,2022
18752,IEgwR,MYuKF,04,lNZwL,Leeds,Attacker,2022
19043,UnbPH,nzruK,91,HlvFr,Fulham,Defender,2022
46792,wrrFC,kNhyx,07,VeEdp,Arsenal,Defender,2022
47302,TAdhw,iiOdW,34,tHiCH,Leeds,Defender,2022
138937,RhDHN,GasRw,82,gYRNx,Aston Villa,Goalkeeper,2022
152949,enrHz,eiRUZ,89,egPmB,Southampton,Defender,2022
156490,AopUt,HoObi,80,FzfFM,Everton,Defender,2022
284323,tjqXd,hdUOW,38,eNnCs,Manchester United,Midfielder,2022
284457,BCEkt,pyMcT,54,KnFwU,Aston Villa,Defender,2022
382163,HHHKv,mAJqW,81,VxzMt,Bournemouth,Defender,2022
16,iLIrl,gqUbR,32,IPBWS,Eintracht Frankfurt,Midfielder,2022
326,LIKMO,sqBtC,62,VlmWE,Everton,Midfielder,2022
925,ohUdZ,YZFsp,56,TIHlJ,Wolves,Attacker,2022
946,rxlMf,aDtZk,38,cXIDV,Fulham,Defender,2022
1439,CTnYs,tJKRn,86,ynxaj,Arsenal,Defender,2022
1809,cEHdH,wSotz,87,dGzmz,Eintracht Frankfurt,Defender,2022
1853,zJrba,LPtRn,42,jMwSl,Wolves,Midfielder,2022
2298,HYtpC,zWBIo,35,yJJwI,Chelsea,Midfielder,2022
2461,RADse,CjBEG,53,Ryili,Everton,Attacker,2022
8451,prNDh,tqGLG,72,ExrLp,Eintracht Frankfurt,Defender,2022
15884,yhYOI,RqjeB,44,lXORb,Eintracht Frankfurt,Midfielder,2022
19352,iBOST,gMDed,96,etqLI,Brentford,Midfielder,2022
24841,FmPIl,EqHku,31,FZeie,Eintracht Frankfurt,Defender,2022
24894,vjkLe,hVaoM,82,NJcyS,Eintracht Frankfurt,Goalkeeper,2022
26291,VmnUL,EEWVl,71,QSCCa,Eintracht Frankfurt,Goalkeeper,2022
138804,kypNc,gNiHc,69,ARKbh,Manchester United,Goalkeeper,2022
161922,bDcfX,EHmBB,89,HnDJo,Eintracht Frankfurt,Attacker,2022
286369,QCvTj,IZTii,38,Pdksj,Eintracht Frankfurt,Defender,2022
322505,ThLmz,RvbMc,28,NaOIr,Eintracht Frankfurt,Midfielder,2022
328214,YtBdO,UDUlh,32,CGPCW,Eintracht Frankfurt,Midfielder,2022
2928,PGUAN,ERqek,25,iVkQO,Crystal Palace,Attacker,2022
3008,JUSrf,XajUB,58,vhVfU,Leeds,Midfielder,2022
18770,SKTpu,OYQQu,12,azGUs,Everton,Goalkeeper,2022
18893,GSXFI,jCSPs,30,vZxge,Newcastle,Defender,2022
19195,eEPuL,BICMu,77,ytpSb,Aston Villa,Attacker,2022
19307,hwkMp,oyojB,40,SLDWt,Wolves,Attacker,2022
19309,QdCVq,yyedu,11,QMUvH,Nottingham Forest,Attacker,2022
19345,vaeXq,JQFYx,17,AJvMc,Brentford,Defender,2022
20093,UDZdE,Vdugc,93,OAlSp,Bournemouth,Defender,2022
20503,lWXCW,OtNZn,64,ZgTiJ,Nottingham Forest,Midfielder,2022
37276,ImTWd,APpme,44,jhKzO,Brighton,Goalkeeper,2022
40434,kqpwC,gIXwX,06,Wffho,Brentford,Attacker,2022
41577,ODare,wIOlP,42,tSNaV,Arsenal,Defender,2022
50816,tFYjJ,AVZFP,17,BVfLb,Nottingham Forest,Defender,2022
61178,rciuu,tIjle,28,ZexJE,Wolves,Midfielder,2022
64304,Witlm,befen,41,PyuCQ,Brighton,Midfielder,2022
69257,BeaKS,QEESJ,68,FhHBS,Brighton,Defender,2022
70767,Mpbbr,iPYLB,88,YMjQM,Nottingham Forest,Midfielder,2022
151754,lpnsX,alBPU,09,FyrSQ,Liverpool,Midfielder,2022
195717,tSbeV,oKYFw,36,oisFU,Wolves,Defender,2022
378,VpsWr,wrnTg,77,zAlOQ,Manchester United,Defender,2022
1117,bTbGI,kekKS,80,oMDdn,Arsenal,Defender,2022
1440,ZrDmz,CmZmQ,89,mBxpm,Arsenal,Defender,2022
2061,bdqDk,EJyUe,87,JQCIv,Tottenham,Attacker,2022
2597,RnqZy,QXoLg,00,xgdeA,Arsenal,Defender,2022
18902,FjdPM,eKsHw,41,FJTCC,Chelsea,Midfielder,2022
18978,HkFGv,ePKCC,00,uRIfL,Brighton,Attacker,2022
19959,cXOka,webnm,24,tXZld,Arsenal,Defender,2022
20355,LADIX,GoBQy,84,uijtY,Arsenal,Goalkeeper,2022
22090,EWyLy,txoSi,80,ycUJg,Arsenal,Defender,2022
22224,VRXgX,JrAsJ,00,pJHau,Arsenal,Defender,2022
50999,HJoMs,zixxC,33,IXNBj,Arsenal,Goalkeeper,2022
56296,aJArt,Aqupo,77,oSthU,Vitesse,Attacker,2022
61431,ECDtZ,uNFsR,48,IycvQ,Arsenal,Defender,2022
138843,XZauv,fJpAI,35,eBqpq,Arsenal,Goalkeeper,2022
169295,rIEAh,tUbTC,44,RALzj,Arsenal,Goalkeeper,2022
174918,QcpVl,qPTqz,60,pBaPc,Nottingham Forest,Defender,2022
231062,kYAcm,FlAaj,39,mhXUZ,Arsenal,Goalkeeper,2022
284439,jBplK,PQtDE,22,EEPpC,Arsenal,Defender,2022
309505,abiZw,VeOiW,00,dcFwI,Arsenal,Defender,2022
158,zeBMk,bvfom,95,YbnIS,Fulham,Goalkeeper,2022
1578,iSfMF,GuXIs,60,YNCEF,Tottenham,Midfielder,2022
2852,psAjo,ELHZr,14,qwHCF,Aston Villa,Defender,2022
18742,VkvGl,VQkad,72,rgZGX,Tottenham,Defender,2022
18906,eIwEa,ZGDNs,54,XXxOS,Leicester,Attacker,2022
18949,XqiJA,RlJAX,72,JyOEr,Southampton,Midfielder,2022
723,znWPR,RUIOX,00,Fjhji,Newcastle,Attacker,2022
742,qOzhD,AlpZu,13,LwDpk,Manchester United,Defender,2022
882,TmOED,udRxV,73,yIcRa,Manchester United,Goalkeeper,2022
886,oQqtp,nhlaP,76,ndFtf,Manchester United,Defender,2022
888,cWnWE,jKCAa,74,FDuvA,Manchester United,Defender,2022
889,pGfCz,WGxYh,89,OlfHW,Manchester United,Defender,2022
2467,PGlXt,VAJxD,33,lteLr,Manchester United,Defender,2022
2864,bYdtV,UUNac,08,BmyJi,Newcastle,Attacker,2022
2930,dgxMX,trUkd,07,AMsdu,Manchester United,Goalkeeper,2022
2931,xbjqq,NEliO,39,WhFMZ,Manchester United,Goalkeeper,2022
2935,inCgH,hBnlx,78,LPoxe,Manchester United,Defender,2022
2939,xJfQC,OwLPu,65,TnJNQ,Newcastle,Attacker,2022
10135,btJqa,TByPQ,02,lWpsV,Newcastle,Midfielder,2022
20319,Dgaor,GJgZT,56,HGGDs,Manchester United,Goalkeeper,2022
22173,cyXQe,Iuymu,16,sLRJD,Newcastle,Attacker,2022
37145,ZzFQK,EaxEG,11,DYxOs,Manchester United,Defender,2022
130419,cjzSR,kWIoQ,95,bNUzT,Newcastle,Midfielder,2022
138787,jFbhM,hCWEp,61,FWHZv,Newcastle,Attacker,2022
284291,jyAVG,hXqdO,59,UigGP,Newcastle,Midfielder,2022
328105,ZFdRp,hpuRT,96,sWeDa,Newcastle,Midfielder,2022
5,qDTWU,AdHMi,43,eIvgy,Manchester City,Defender,2022
567,zMHMC,CtsBz,34,XXFAU,Manchester City,Defender,2022
617,iRAYQ,gnngU,95,HGQcm,Manchester City,Goalkeeper,2022
622,AHMbf,BOZty,51,ldSmr,Manchester City,Defender,2022
626,zuxJJ,IkEPS,56,HyyVs,Manchester City,Defender,2022
627,BAWUC,NDnse,77,ciLZx,Manchester City,Defender,2022
643,juNax,hQWrq,66,Taylj,Arsenal,Attacker,2022
727,uyLhE,oCEnS,60,MLAZS,Arsenal,Attacker,2022
1468,dehbw,VCRaI,79,iNHYE,Arsenal,Attacker,2022
1946,rMSTX,hsHVc,90,kfjzs,Arsenal,Attacker,2022
18861,rRBLL,YulCn,92,nMkfF,Manchester City,Defender,2022
19130,wljRD,iJMIo,44,XZDZC,Manchester City,Midfielder,2022
19197,acneT,dRrqn,03,tYgaX,Manchester City,Goalkeeper,2022
25004,WttSK,GOuIt,50,yoQcg,Manchester City,Goalkeeper,2022
127769,BNyGw,EMGRv,64,UrdUE,Arsenal,Attacker,2022
284062,EQmur,EyczR,29,rJpVX,Arsenal,Attacker,2022
284230,vdoti,UfjKY,07,Cjdnu,Manchester City,Defender,2022
284356,nBAPy,impdi,70,pYwHV,Manchester City,Defender,2022
284571,DWeLT,NYnWX,07,hPyzh,Arsenal,Attacker,2022
309507,qDBMt,pYwlC,03,NhPrD,Arsenal,Midfielder,2022
23,kfkDb,OpsgL,54,UKFEc,Manchester City,Midfielder,2022
44,CdKpF,MGgfA,92,jrFeZ,Manchester City,Midfielder,2022
169,nlbuV,zncfw,64,quOKB,Newcastle,Defender,2022
629,wpmYE,yzpxy,65,aTVFU,Manchester City,Midfielder,2022
631,DGddx,CMhNf,45,zrOkX,Manchester City,Midfielder,2022
633,lNyUI,oyzPb,58,TfnUH,Manchester City,Midfielder,2022
635,pSifI,CYLhr,40,VypIj,Manchester City,Attacker,2022
636,tViMf,WalEo,41,AAHgy,Manchester City,Midfielder,2022
1100,IGfIE,PbZUq,54,nqXxm,Manchester City,Attacker,2022
1972,oQnpf,ORHne,49,kZYtz,Newcastle,Goalkeeper,2022
6009,lHNhJ,vDatm,01,Xznjm,Manchester City,Attacker,2022
18886,eePkq,xyCXN,09,ukEJU,Newcastle,Goalkeeper,2022
18892,ojcyL,IUJFU,79,xCzTH,Newcastle,Defender,2022
18911,kMCwJ,yhqly,06,BNiVG,Newcastle,Goalkeeper,2022
19187,MwFkc,dVyax,77,eqhxi,Manchester City,Midfielder,2022
44912,GGdjO,VryqP,65,AxKYl,Newcastle,Goalkeeper,2022
144733,wRZrq,zhcaU,21,ltkbS,Manchester City,Midfielder,2022
152982,HKQIR,Vvklb,79,TCyxN,Manchester City,Midfielder,2022
288109,oxaUp,VMRxL,15,fZoRB,Manchester City,Midfielder,2022
288699,xNEXs,uEzjX,58,EGbVf,Manchester City,Midfielder,2022
1463,ZxvAT,XcTuo,05,tgrcm,Newcastle,Midfielder,2022
2507,mXyiD,PucKi,68,toPGl,Newcastle,Midfielder,2022
2806,OBxjP,UPLdG,77,qGPfr,Newcastle,Defender,2022
2855,yBCrQ,TvJdM,66,onoas,Newcastle,Defender,2022
18873,UzQZw,qDNQG,42,xMGiA,Newcastle,Midfielder,2022
18894,CBoCO,QyEoG,83,TYnow,Newcastle,Defender,2022
18896,vKCYM,MEgTh,71,oZFSz,Newcastle,Defender,2022
18901,QfNdq,HwPQv,69,cpmhH,Newcastle,Midfielder,2022
18903,UGtkg,KoCuE,82,LqUev,Newcastle,Midfielder,2022
18941,LJUsE,RVLXd,84,ORaOC,Newcastle,Defender,2022
18961,OnpmP,CgBBu,47,kVJHG,Newcastle,Defender,2022
19076,XlECy,dYvFB,54,XKWMY,Newcastle,Defender,2022
19163,norva,NbUxy,95,VwoYd,Newcastle,Midfielder,2022
38734,YHXfS,cywjB,69,hcBDC,Newcastle,Defender,2022
138908,hGBiJ,LkjjJ,57,IhAlk,Newcastle,Midfielder,2022
171058,IDFye,LijLb,24,VVmdo,Newcastle,Defender,2022
147,wwkDW,RStmU,08,WoZPE,Aston Villa,Midfielder,2022
766,YIWYh,hpOzw,16,HuOvZ,Aston Villa,Goalkeeper,2022
894,szhRn,Lddbz,22,tpczr,Aston Villa,Defender,2022
2724,Okgbp,OzLtg,29,iWwFf,Aston Villa,Defender,2022
2922,aTDdx,tOSzA,55,xqPrJ,Aston Villa,Defender,2022
19016,XkOJH,oQJOv,57,MGwGZ,Aston Villa,Defender,2022
19071,CCcVr,bHQNH,47,CYjGn,Aston Villa,Midfielder,2022
19174,jXfbT,rGfhN,39,NYlwG,Aston Villa,Goalkeeper,2022
19179,tykPg,MqEvJ,43,TQdqR,Aston Villa,Defender,2022
19191,QUaKk,fyynl,56,GeNkr,Aston Villa,Midfielder,2022
19298,CJaSx,ndGvI,28,sHvPy,Aston Villa,Defender,2022
19354,NTaxN,ZHuEi,55,pZUNo,Aston Villa,Defender,2022
21090,CIyCv,SfMoc,68,NFbOn,Aston Villa,Defender,2022
47522,ZEGQA,Bvjvr,60,WKraN,Aston Villa,Midfielder,2022
47547,JyusX,Fpdux,03,cHKHk,Aston Villa,Defender,2022
148270,yazvP,VIKTA,67,NFePd,Aston Villa,Goalkeeper,2022
169291,SpUgi,YkrDL,24,rgaDy,Aston Villa,Goalkeeper,2022
278123,GxQDG,fxlvk,71,xCxkD,Aston Villa,Defender,2022
284390,rkmay,APuhu,51,gyFvp,Aston Villa,Goalkeeper,2022
284523,fHOFD,RKlxg,54,IBmih,Aston Villa,Defender,2022
18,uwksn,zPgXL,41,uUerv,Manchester United,Attacker,2022
159,rAyox,kLhFg,23,buMUq,Tottenham,Goalkeeper,2022
174,hZQPw,WgVva,74,ptRVg,Manchester United,Midfielder,2022
547,XYOXW,vRyPI,14,UJRJt,Manchester United,Midfielder,2022
747,gQpVL,GKMgo,56,WKPXa,Manchester United,Midfielder,2022
903,ugxVv,ZDqpI,52,Urptt,Manchester United,Midfielder,2022
905,yBuLr,rjUDI,82,cZJqu,Manchester United,Midfielder,2022
908,EGvMq,CpOqn,88,NaRta,Manchester United,Attacker,2022
909,YDGQp,WSJyl,52,uKSkJ,Manchester United,Attacker,2022
1159,diosP,cUXhd,58,DQXSS,Manchester United,Midfielder,2022
1485,zCWXw,gTnJs,42,VAlNO,Manchester United,Midfielder,2022
9971,mDvId,kCKvo,13,ZeiiH,Manchester United,Attacker,2022
18932,EAqci,MYWJS,87,KXvIN,Tottenham,Goalkeeper,2022
25416,gKCAA,ZtBnd,31,GZPqA,Manchester United,Attacker,2022
70078,UPtQm,MMSbT,47,xjLdW,Manchester United,Midfielder,2022
153430,OLljc,IJpuR,36,ZuKId,Manchester United,Attacker,2022
156428,AJDGY,bJMtm,50,MRLlJ,Tottenham,Goalkeeper,2022
284295,rzcMP,guBKL,09,cVZEu,Manchester United,Midfielder,2022
284322,GWAzH,VYqov,51,YsZoA,Manchester United,Midfielder,2022
284324,MJJPz,GkzHH,32,YeVFD,Manchester United,Attacker,2022
133,jgeSw,bJYPQ,23,deCOm,Tottenham,Defender,2022
161,gnSnq,WBFMa,25,fRKwx,Tottenham,Goalkeeper,2022
164,Wujwz,LBIPN,38,mbxjT,Tottenham,Defender,2022
168,DrJnM,XiNjW,36,mkdpX,Tottenham,Defender,2022
175,GyrAl,yWiIM,48,olXAG,Tottenham,Defender,2022
180,FLTQC,yosMZ,40,bgKTm,Tottenham,Midfielder,2022
207,KghCc,siiFJ,80,cuBSX,Tottenham,Midfielder,2022
1566,zYeJS,bMNfS,92,ohsEF,Tottenham,Defender,2022
2735,JiWWd,Fxqsd,57,EkwqV,Tottenham,Midfielder,2022
19032,ZOFdS,mdpOR,22,veIgD,Tottenham,Midfielder,2022
30435,SwZvk,lDonm,59,tZORK,Tottenham,Midfielder,2022
30776,PDGsH,JYyQI,26,RuPwP,Tottenham,Defender,2022
47519,lLmyX,cOkgP,35,RWrVb,Tottenham,Defender,2022
60353,iFAIX,zMvyg,26,bIrvC,Tottenham,Defender,2022
149550,coiFX,faJBM,24,TVdGo,Tottenham,Defender,2022
154800,wESfd,oCCag,37,ooTkN,Tottenham,Defender,2022
162607,XSRfK,VdyTl,27,hFjFV,Tottenham,Defender,2022
237129,sOjKq,fMrwB,74,vTHzP,Tottenham,Midfielder,2022
311817,OQGKn,euOjt,96,QmqyJ,Tottenham,Defender,2022
331009,opSRx,awYkr,98,PhYpG,Tottenham,Defender,2022
283,GwXJe,bxGzm,99,eJOed,Liverpool,Defender,2022
284,butgC,IMOxg,39,qoNij,Liverpool,Defender,2022
286,XCpFS,Rnrns,96,xbOLF,Liverpool,Defender,2022
289,seYyN,qzClU,11,Ilyiy,Liverpool,Defender,2022
290,TAKbA,gwckU,22,GLgLd,Liverpool,Defender,2022
292,yognQ,eKFSv,78,WBwnp,Liverpool,Midfielder,2022
293,JmBpY,QaaVY,00,wMqyM,Liverpool,Midfielder,2022
294,dppNP,TRPht,02,bKKFj,Liverpool,Midfielder,2022
296,GtiQO,ZCQra,93,QxmfX,Liverpool,Midfielder,2022
297,gboxS,GElyq,25,kDhBp,Liverpool,Midfielder,2022
299,LralC,DrVme,91,WABCo,Liverpool,Midfielder,2022
507,PcTJI,yoZAF,94,atvQw,Liverpool,Midfielder,2022
1145,WPZAS,lKolF,77,pryWX,Liverpool,Defender,2022
1600,LovUA,sSAsk,31,EbYcw,Liverpool,Defender,2022
19035,lCVDB,kPbpy,64,Dzorb,Liverpool,Midfielder,2022
127472,ExpzV,YKuzO,55,JjqjJ,Liverpool,Defender,2022
135525,WZYpL,Abuzd,93,dNFnn,Liverpool,Defender,2022
162904,YXQUd,FvJbR,61,zOSJm,Liverpool,Defender,2022
180316,tJFMV,bZaQZ,47,xwPjo,Liverpool,Goalkeeper,2022
310187,ZFWaX,SOMSJ,48,eOJPd,Liverpool,Defender,2022
537,yFDtg,jSUmE,27,NKNdZ,Brighton,Defender,2022
671,EIRuG,pGkeI,75,eagDU,Aston Villa,Attacker,2022
983,SZVqV,LNXPw,89,Bxshe,Aston Villa,Attacker,2022
1904,ltHSJ,XCptm,18,HjSLR,Aston Villa,Midfielder,2022
13489,eLtdn,Aozmu,11,FHPQL,Aston Villa,Attacker,2022
18959,nbpJU,rlZZM,93,ArJXT,Brighton,Goalkeeper,2022
18960,xhcbw,VWlBa,54,DNnRd,Brighton,Goalkeeper,2022
18963,rZxeW,PdIox,57,dlXQB,Brighton,Defender,2022
18973,PYvsm,oBIgR,69,KHFYm,Brighton,Midfielder,2022
19192,zgAnR,UmzHI,56,KWqOM,Aston Villa,Midfielder,2022
19265,lhfAx,NdOjr,26,vVoHG,Brighton,Defender,2022
19366,BspqD,UVepj,11,DWfZg,Aston Villa,Attacker,2022
