news_id,player_name,clubs_mentioned,veracity
534130,Michael Edwards,"['Liverpool FC', 'Real Madrid']",False
534131,Kieran Trippier,"['Newcastle United', 'Atletico Madrid']",True
534132,Pierre-Emerick Aubameyang,"['Chelsea FC', 'Arsenal FC']",False
534134,Lorenzo Insigne,"['Tottenham Hotspur', 'Napoli']",
534137,Dusan Vlahovic,"['Arsenal FC', 'Tottenham Hotspur', 'Manchester United']",
534140,Amadou Haidara,"['RB Leipzig', 'Manchester United']",False
534141,Marcos Senesi,"['West Ham United', 'Feyenoord']",False
534142,Alexis Sanchez,"['Inter Milan', 'Barcelona']",False
534142,Luuk de Jong,"['Sevilla', 'Barcelona', 'Inter Milan']",False
534145,Mauro Icardi,"['Juventus', 'Paris St-Germain']",False
534146,Antonio Rudiger,"['Manchester United', 'Chelsea FC', 'Real Madrid', 'Paris St-Germain', 'Bayern Munich']",False
534149,Frenkie de Jong,"['Manchester United', 'Paris St-Germain', 'Barcelona']",False
534150,Erling Braut Haaland,"['Borussia Dortmund', 'Barcelona']",False
534151,Anthony Martial,"['Manchester United', 'French']",False
534151,Ralf Rangnick,"['Manchester United', 'Swedish']",False
534152,Ruben Loftus-Cheek,"['Chelsea FC', 'Roma']",False
534153,Arthur Melo,"['Arsenal FC', 'Juventus']",False
534153,Dejan Kulusevski,"['Arsenal FC', 'Juventus']",False
534154,Vitaliy Mykolenko,"['Everton FC', 'Dynamo Kyiv']",True
534155,Illan Meslier,"['Manchester United', 'Leeds United', 'Manchester City']",False
534156,Fabien Centonze,"['Everton FC', 'Metz']",False
534158,Aurelien Tchouameni,"['Monaco', 'Manchester United', 'Chelsea FC']",False
534159,Elijah Adebayo,"['Newcastle United', 'Luton']",False
534163,Boubacar Kamara,"['Newcastle United', 'Marseille']",False
534164,Vitaliy Mykolenko,"['Everton FC', 'Dynamo Kyiv']",True
534166,Marcus Rashford,"['Manchester United', 'Barcelona']",False
534167,Edinson Cavani,"['Manchester United', 'Barcelona']",False
534168,Ferran Torres,"['Manchester City', 'Barcelona']",True
534171,Roony Bardghji,"['Chelsea FC', 'Barcelona', 'Bayern Munich', 'Ajax']",False
534173,Theo Hernandez,"['Chelsea FC', 'AC Milan']",False
534174,John Swift,"['Leeds United', 'Reading']",
534176,Pierre-Emerick Aubameyang,"['Arsenal FC', 'Juventus']",False
534177,Weston McKennie,"['Leeds United', 'Juventus']",False
534179,Juan Mata,"['Barcelona', 'Manchester United']",False
534180,Jules Kounde,"['Manchester United', 'Chelsea FC', 'Sevilla']",False
534182,Anthony Martial,"['Newcastle United', 'Manchester United']",False
534183,Kylian Mbappe,"['Paris St-Germain', 'Real Madrid']",
534184,Gavi,"['Paris St-Germain', 'Barcelona']",
534186,Dele Alli,"['Newcastle United', 'Tottenham Hotspur']",False
534187,Sven Botman,"['Newcastle United', 'Lille']",False
534189,Arturo Vidal,"['Tottenham Hotspur', 'Inter Milan', 'Juventus']",False
534189,Antonio Conte,"['Tottenham Hotspur', 'Inter Milan', 'Juventus']",False
534190,Davinson Sanchez,"['Napoli', 'Tottenham Hotspur']",False
534191,Raphinha,"['Bayern Munich', 'Leeds United']",False
534192,Dejan Kulusevski,"['Arsenal FC', 'Juventus']",False
534193,Tammy Abraham,"['Chelsea FC', 'Roma']",False
534195,Omar Colley,"['Watford FC', 'Sampdoria', 'Gambia']",False
534196,Erling Braut Haaland,"['Borussia Dortmund', 'Real Madrid']",False
534197,Haaland,"['Real Madrid', 'Paris St-Germain']",False
534199,Fernandinho,"['Manchester City', 'Atletico Mineiro']",False
534201,Kieran Trippier,"['Atletico Madrid', 'Newcastle United']",True
534202,Philippe Coutinho,"['Barcelona', 'Tottenham Hotspur', 'Newcastle United']",False
534203,Lucas Digne,"['Newcastle United', 'Everton FC']",False
534205,Ruben Neves,"['Chelsea FC', 'Wolverhampton Wanderers']",False
534206,Paul Pogba,"['Manchester United', 'Real Madrid']",
534207,Pierre-Emerick Aubameyang,"['Arsenal FC', 'Juventus']",False
534208,Anthony Martial,"['Newcastle United', 'Manchester United']",False
534208,Edin Dzeko,"['Inter Milan', 'Newcastle United']",
534209,Boubacar Kamara,"['Marseille', 'Manchester United']",False
534210,Julian Alvarez,"['Manchester United', 'River Plate']",True
534211,Antonio Rudiger,"['Real Madrid', 'Chelsea FC']",False
534212,Vitaliy Mykolenko,"['Everton FC', 'Dynamo Kyiv', 'Newcastle United', 'Leicester City']",False
534212,Lucas Digne,"['Everton FC', 'Newcastle United', 'Leicester City']",False
534213,Arthur,"['Everton FC', 'Juventus']",False
534214,Arthur,"['Arsenal FC', 'Juventus']",False
534214,Dejan Kulusevski,"['Arsenal FC', 'Juventus']",False
534215,Dele Alli,"['Newcastle United', 'West Ham United']",False
534216,Kingsley Coman,"['Bayern Munich', 'Liverpool FC', 'Manchester United']",False
534217,Lucas Paqueta,"['Newcastle United', 'Lyon']",False
534218,Moussa Dembele,"['Newcastle United', 'Lyon']",False
534219,Erling Braut Haaland,"['Borussia Dortmund', 'Real Madrid']",False
534220,Vanderson,"['Gremio', 'Brentford FC', 'AS Monaco']",False
534221,Ferran Torres,"['Barcelona', 'Manchester City']",True
534222,Khvicha Kvaratskhelia,"['West Ham United', 'Rubin Kazan']",
534223,Joe Gomez,"['Aston Villa', 'Liverpool FC']",
534224,Pierre-Emerick Aubameyang,"['Arsenal FC', 'Juventus']",False
534224,Edinson Cavani,"['Manchester United', 'Juventus']",False
534224,Mauro Icardi,"['Paris St-Germain', 'Juventus']",False
534225,Erling Braut Haaland,"['Liverpool FC', 'Borussia Dortmund']",False
534226,Kingsley Coman,"['Manchester United', 'Barcelona', 'Real Madrid', 'Bayern Munich']",False
534228,Anthony Martial,"['Manchester United', 'Sevilla']",True
534229,Cesar Azpilicueta,"['Chelsea FC', 'Barcelona']",False
534230,Julian Alvarez,"['Manchester United', 'River Plate']",True
534231,Florian Grillitsch,"['Tottenham Hotspur', 'Roma', 'Hoffenheim']",False
534232,Sergei Milinkovic-Savic,"['Manchester United', 'Lazio']",False
534233,Marquinhos,"['Chelsea FC', 'Paris St-Germain']",False
534235,Nathan Patterson,"['Everton FC', 'Rangers']",True
534237,Joe Rodon,"['Newcastle United', 'Leeds United', 'Watford FC']",False
534239,Brennan Johnson,"['Brentford FC', 'Everton FC', 'Newcastle United', 'West Ham United']",False
534240,Wesley,"['Aston Villa', 'Club Brugge']",False
534241,Adnan Januzaj,"['West Ham United', 'Barcelona', 'Real Sociedad']",False
534242,Kieran Trippier,"['Newcastle United', 'Manchester United', 'Tottenham Hotspur']",False
534245,Sam Johnstone,"['Tottenham Hotspur', 'Newcastle United', 'West Ham United', 'Rangers']",False
534248,Glen Kamara,"['Aston Villa', 'Rangers']",False
534249,Sergino Dest,"['Barcelona', 'Bayern Munich']",False
534250,Jonathan David,"['Arsenal FC', 'West Ham United']",False
534252,Lucas Digne,"['Napoli', 'Everton FC']",False
534253,Eddie Nketiah,"['Arsenal FC', 'Brighton & Hove Albion', 'Crystal Palace', 'West Ham United']",False
534254,Sead Kolasinac,"['Watford FC', 'Arsenal FC']",False
534255,Jude Bellingham,"['Borussia Dortmund', 'Signal Iduna Park']",False
534257,Luis Diaz,"['Liverpool FC', 'Porto']",True
534257,Sadio Mane,"['Liverpool FC', 'Senegal']",False
534258,Hakim Ziyech,"['AC Milan', 'Chelsea FC']",
534259,Eduardo Camavinga,"['Liverpool FC', 'Real Madrid']",False
534260,Ousmane Dembele,"['Newcastle United', 'Barcelona']",False
534261,Matthijs de Ligt,"['Tottenham Hotspur', 'Juventus']",
534264,Edinson Cavani,"['Sevilla', 'Barcelona']",False
534266,Ferran Torres,"['Barcelona', 'Manchester City']",True
534267,Torres,"['Manchester City', 'Chelsea FC']",False
534269,Sergino Dest,"['Chelsea FC', 'Barcelona']",False
534270,Ralf Rangnick,"['RB Leipzig', 'Manchester United']",False
534271,Anthony Martial,"['Manchester United', 'Juventus']",False
534271,Pierre-Emerick Aubameyang,"['Arsenal FC', 'Juventus']",False
534273,Aleksandar Mitrovic,"['Juventus', 'Fulham']",False
534275,Brennan Johnson,"['Brentford FC', 'Nottingham Forest']",False
534276,Dusan Vlahovic,"['Arsenal FC', 'Chelsea FC', 'Manchester City']",
534277,Florian Wirtz,"['Manchester United', 'Bayer Leverkusen']",
534278,Emiliano Martinez,"['Aston Villa', 'Manchester United']",False
534281,Jarrod Bowen,"['Liverpool FC', 'West Ham United']",False
534284,Kylian Mbappe,"['Real Madrid', 'Paris St-Germain']",
534285,Antonio Rudiger,"['Real Madrid', 'Chelsea FC']",False
534286,Ruben Neves,"['Wolverhampton Wanderers', 'Manchester United']",False
534287,Ferran Torres,"['Manchester City', 'Barcelona']",True
534288,Edinson Cavani,"['Manchester United', 'Barcelona']",False
534289,Florian Wirtz,"['Manchester United', 'Bayer Leverkusen']",
534289,Luca Netz,"['Manchester United', 'Borussia Monchengladbach']",
534289,Eric Martel,"['Manchester United', 'RB Lepizig']",False
534289,Armel Bella-Kotchap,"['Manchester United', 'VfL Bochum']",False
534290,Boubacar Kamara,"['Newcastle United', 'Marseille', 'Manchester United', 'Chelsea FC']",False
534291,Ainsley Maitland-Niles,"['Arsenal FC', 'Roma']",False
534292,Raphinha,"['Leeds United', 'Bayern Munich']",False
534293,Lloyd Kelly,"['West Ham United', 'Bournemouth']",False
534294,Conor Gallagher,"['Chelsea FC', 'Crystal Palace']",True
534295,John Terry,"['Chelsea FC', 'England', 'Aston Villa']",False
534299,Raphinha,"['Chelsea FC', 'Liverpool FC', 'Leeds United']",False
534301,Reece James,"['Real Madrid', 'Chelsea FC', 'England']",False
534301,Eden Hazard,"['Belgium', 'Chelsea FC']",False
534302,Weston McKennie,"['Tottenham Hotspur', 'Juventus']",False
534302,Aurelien Tchouameni,"['Juventus', 'Chelsea FC']",False
534303,Erling Braut Haaland,"['Real Madrid', 'Borussia Dortmund']",False
534304,Callum Hudson-Odoi,"['Chelsea FC', 'Lazio']",False
534305,Philippe Coutinho,"['Barcelona', 'Arsenal FC']",False
534306,Ainsley Maitland-Niles,"['Arsenal FC', 'Roma']",False
534308,Andrea Belotti,"['AC Milan', 'Napoli', 'Fiorentina']",False
534310,Raphinha,"['Leeds United', 'Liverpool FC', 'Bayern Munich']",False
534311,Cesar Azpilicueta,"['Barcelona', 'Chelsea FC']",False
534312,Ross Barkley,"['Everton FC', 'Chelsea FC']",False
534313,Lucas Digne,"['Chelsea FC', 'Everton FC']",False
534314,Emerson Palmieri,"['Chelsea FC', 'Lyon']",False
534314,Ian Maatsen,"['Chelsea FC', 'Coventry City']",False
534315,Patrik Schick,"['Arsenal FC', 'Everton FC', 'Manchester City', 'Tottenham Hotspur', 'West Ham United']",False
534316,Ferran Torres,"['Manchester City', 'Barcelona']",True
534318,Samuel Umtiti,"['Newcastle United', 'Barcelona']",
534319,Gabriel Barbosa,"['Newcastle United', 'Flamengo']",False
534320,Wesley,"['Aston Villa', 'Internacional', 'Sao Paulo']",False
534321,Lorenzo Insigne,"['Napoli', 'Toronto FC']",
534322,Insigne,"['Toronto', 'Tottenham Hotspur', 'Inter Milan']",
534324,Steve Cook,"['QPR', 'Nottingham Forest', 'Bournemouth']",
534325,Aaron Connolly,"['Middlesbrough', 'Brighton & Hove Albion']",True
534327,Harry Kane,"['Manchester City', 'Tottenham Hotspur']",False
534329,Kieran Trippier,"['Newcastle United', 'Atletico Madrid']",True
534333,Dean Henderson,"['Manchester United', 'Tottenham Hotspur']",False
534334,Raphinha,"['United', 'Leeds United']",False
534335,Hugo Lloris,"['Spurs', 'Nice']",False
534336,Anthony Martial,"['Sevilla', 'Manchester United']",True
534337,Aguibou Camara,"['Liverpool FC', 'Newcastle United']",False
534338,Cenk Tosun,"['Besiktas', 'Everton FC']",True
534339,Denis Zakaria,"['Arsenal FC', 'Leicester City', 'Everton FC']",False
534340,Axel Tuanzebe,"['Manchester United', 'Aston Villa', 'Napoli']",True
534342,Dejan Kulusevski,"['Arsenal FC', 'Tottenham Hotspur', 'Bayern Munich']",False
534343,Bukayo Saka,"['Liverpool FC', 'Arsenal FC']",False
534344,Franck Kessie,"['Liverpool FC', 'AC Milan']",False
534345,Aymeric Laporte,"['Barcelona', 'Manchester City']",False
534346,Sven Botman,"['Newcastle United', 'Lille']",False
534347,Aaron Ramsey,"['Newcastle United', 'West Ham United', 'Everton FC']",False
534350,Paulo Dybala,"['Juventus', 'Tottenham Hotspur']",False
534350,Stefan de Vrij,"['Inter Milan', 'Tottenham Hotspur']",
534350,Ivan Perisic,"['Inter', 'Tottenham Hotspur']",False
534351,Aurelien Tchouameni,"['Chelsea FC', 'West Ham United']",False
534352,Ousmane Dembele,"['Newcastle United', 'Barcelona']",False
534353,Jordan Veretout,"['Newcastle United', 'Roma']",False
534354,Kortney Hause,"['Watford FC', 'Aston Villa']",False
534355,Emerson Palmieri,"['Lyon', 'Chelsea FC']",False
534356,Giovanni Simeone,"['Leeds United', 'Verona', 'Cagliari']",False
534357,Alvaro Morata,"['Barcelona', 'Chelsea FC', 'Juventus', 'Atletico Madrid']",False
534358,Morata,"['Juventus', 'Barcelona']",False
534359,Matthijs de Ligt,"['Juventus', 'Barcelona']",
534361,Philippe Coutinho,"['Tottenham Hotspur', 'Barcelona', 'Everton FC', 'Arsenal FC']",False
534362,Franck Kessie,"['Tottenham Hotspur', 'AC Milan']",False
534363,Julian Alvarez,"['Manchester United', 'Bayern Munich', 'Barcelona', 'Real Madrid', 'Inter Milan']",False
534364,Kieran Trippier,"['Newcastle United', 'Atletico Madrid', 'Premier League']",False
534365,Sven Botman,"['Lille', 'Newcastle United']",False
534366,Kylian Mbappe,"['Real Madrid', 'Paris St-Germain']",
534366,Erling Braut Haaland,"['Borussia Dortmund', 'Norway']",False
534367,Antonio Rudiger,"['Chelsea FC', 'Tottenham Hotspur']",False
534368,Rudiger,"['Chelsea FC', 'Real Madrid']",False
534369,Adama Traore,"['Tottenham Hotspur', 'Wolverhampton Wanderers', 'Spain']",False
534370,Ainsley Maitland-Niles,"['Arsenal FC', 'Everton FC', 'Roma']",False
534373,Pierre-Emerick Aubameyang,"['Arsenal FC', 'Newcastle United']",False
534374,Darwin Nunez,"['Benfica', 'Uruguay']",
534375,Kieran Trippier,"['Newcastle United', 'Atletico Madrid']",True
534376,Conor Gallagher,"['Chelsea FC', 'Crystal Palace', 'Paris St-Germain']",False
534377,Philippe Coutinho,"['Everton FC', 'Barcelona', 'Rangers']",False
534377,Nathan Patterson,"['Scotland', 'Rangers']",False
534378,Douglas Luiz,"['Arsenal FC', 'Aston Villa']",False
534379,Anwar El Ghazi,"['Aston Villa', 'West Ham United']",False
534380,Axel Tuanzebe,"['Manchester United', 'Aston Villa', 'Napoli']",True
534382,Eddie Nketiah,"['Arsenal FC', 'Bayer Leverkusen']",False
534383,Abdul Mumin,"['Leicester City', 'Vitoria Guimaraes']",
534384,Erling Braut Haaland,"['Borussia Dortmund', 'Spain']",False
534385,Charlie Cresswell,"['Manchester United', 'Liverpool FC', 'Leeds United']",False
534386,Cody Drameh,"['Leeds United', 'Nottingham Forest']",False
534388,Hassane Kamara,"['Watford FC', 'Nice']",False
534388,Edo Kayembe,"['Watford FC', 'Eupen']",False
534389,Mauro Icardi,"['Paris St-Germain', 'Juventus']",False
534390,Romelu Lukaku,"['Chelsea FC', 'Tottenham Hotspur']",False
534391,Ousmane Dembele,"['Barcelona', 'Manchester United']",False
534392,Declan Rice,"['Manchester United', 'West Ham United', 'Manchester City', 'Chelsea FC']",False
534393,Kieran Trippier,"['Newcastle United', 'Atletico Madrid', 'Watford FC']",False
534394,Tanguy Ndombele,"['Tottenham Hotspur', 'Roma']",False
534395,Adama Traore,"['Tottenham Hotspur', 'West Ham United']",False
534396,Aguibou Camara,"['Liverpool FC', 'AC Milan']",False
534397,Sven Botman,"['Lille', 'Newcastle United']",False
534398,Denis Zakaria,"['Aston Villa', 'Liverpool FC', 'Leicester City', 'Arsenal FC', 'Everton FC']",False
534399,Kylian Mbappe,"['Real Madrid', 'Paris St-Germain']",
534400,Neto,"['Barcelona', 'Flamengo']",False
534401,Neil Taylor,"['Middlesbrough', 'Championship clubs']",False
534402,Antonio Rudiger,"['Real Madrid', 'Paris St-Germain', 'Bayern Munich', 'Juventus']",False
534403,Sven Botman,"['Lille', 'Newcastle United']",False
534404,Kieran Trippier,"['Newcastle United', 'Atletico Madrid']",True
534405,Sardar Azmoun,"['Newcastle United', 'Lyon', 'Zenit St Petersburg']",
534406,Andreas Christensen,"['Chelsea FC', 'Barcelona']",False
534408,Gabriel Barbosa,"['West Ham United', 'Flamengo']",False
534409,Ainsley Maitland-Niles,"['Roma', 'Arsenal FC']",False
534410,Nathan Patterson,"['Everton FC', 'Rangers']",True
534411,Renato Sanches,"['AC Milan', 'Lille']",False
534412,Luis Suarez,"['Atletico Madrid', 'Inter Miami', 'Paris St-Germain']",False
534412,Lionel Messi,"['Inter Miami', 'Paris St-Germain']",False
534413,Erling Braut Haaland,"['Barcelona', 'Borussia Dortmund']",False
534414,Alvaro Morata,"['Barcelona', 'Juventus', 'Atletico Madrid']",False
534417,Ethan Laird,"['Bournemouth', 'Manchester United', 'Swansea City']",False
534418,Philippe Coutinho,"['Aston Villa', 'Barcelona']",False
534420,Dusan Vlahovic,"['Arsenal FC', 'Fiorentina']",
534421,Karim Adeyemi,"['Red Bull Salzburg', 'Borussia Dortmund']",False
534423,Antonio Rudiger,"['Chelsea FC', 'Real Madrid', 'Juventus', 'Paris St-Germain', 'Bayern Munich']",False
534424,Lucas Digne,"['Everton FC', 'Chelsea FC', 'Newcastle United', 'West Ham United', 'Napoli']",False
534425,Gabriel Barbosa,"['Flamengo', 'Newcastle United']",False
534426,Diego Carlos,"['Seville', 'Newcastle United', 'Lille']",False
534428,Aaron Ramsey,"['Burnley FC', 'Newcastle United']",False
534429,Franck Kessie,"['AC Milan', 'Tottenham Hotspur']",False
534432,Ainsley Maitland-Niles,"['Arsenal FC', 'Roma']",False
534433,Ousmane Dembele,"['Paris St-Germain', 'Barcelona']",False
534435,Aymeric Laporte,"['Manchester City', 'Barcelona']",False
534435,Frenkie de Jong,"['Barcelona', 'Netherlands', 'Premier League']",False
534436,Lorenzo Insigne,"['Toronto', 'Napoli']",
534437,Sergino Dest,"['Barcelona', 'Atletico Madrid', 'Bayern Munich', 'Chelsea FC']",False
534438,Ruben Neves,"['Manchester United', 'Wolverhampton Wanderers']",False
534439,Philippe Coutinho,"['Aston Villa', 'Liverpool FC', 'Barcelona']",False
534440,Divock Origi,"['Lazio', 'Liverpool FC']",False
534443,Ousmane Dembele,"['Bayern Munich', 'Barcelona']",False
534444,Lucas Digne,"['Everton FC', 'Newcastle United']",False
534446,Sergino Dest,"['Chelsea FC', 'Barcelona']",False
534447,Bruno Guimaraes,"['Everton FC', 'Newcastle United', 'Arsenal FC', 'Lyon']",False
534448,Samuel Umtiti,"['Newcastle United', 'Barcelona']",
534449,Sven Botman,"['Lille', 'AC Milan']",False
534450,Joe Gomez,"['Aston Villa', 'Liverpool FC']",
534451,Aaron Hickey,"['Villa', 'Bologna']",False
534453,Gabriel Barbosa,"['West Ham United', 'Flamengo']",False
534455,Dan-Axel Zagadou,"['Manchester United', 'Borussia Dortmund']",False
534456,Luis Diaz,"['Liverpool FC', 'Porto']",True
534459,Sean Longstaff,"['Newcastle United', 'Everton FC']",False
534460,Todd Cantwell,"['Newcastle United', 'Norwich City']",False
534461,issa Diop,"['Newcastle United', 'West Ham United']",
534462,Divock Origi,"['Liverpool FC', 'Newcastle United', 'Bournemouth']",False
534462,Dominic Solanke,"['Bournemouth', 'Newcastle United']",False
534463,Philippe Coutinho,"['Barcelona', 'Premier League']",False
534464,Mauricio Pochettino,"['Paris St-Germain', 'Manchester United']",False
534465,Adama Traore,"['Tottenham Hotspur', 'Wolverhampton Wanderers', 'Spain']",False
534466,Saul Niguez,"['Chelsea FC', 'Atletico Madrid']",True
534467,Declan Rice,"['Manchester United', 'West Ham United']",False
534468,Dusan Vlahovic,"['Arsenal FC', 'Fiorentina']",
534469,Nathaniel Phillips,"['Watford FC', 'Liverpool FC']",False
534471,Charles de Ketelaere,"['Leicester City', 'Club Bruges']",False
534472,Anthony Martial,"['Barcelona', 'Manchester United']",False
534473,Martial,"['Newcastle United', 'loan']",False
534474,Andreas Christensen,"['Barcelona', 'Chelsea FC']",False
534475,Bruno Guimaraes,"['Everton FC', 'Newcastle United', 'Arsenal FC']",False
534476,Loris Karius,"['Liverpool FC', 'Greuther Furth']",False
534478,Sergej Milinkovic-Savic,"['Manchester United', 'Lazio']",False
534481,Erling Haaland,"['Borussia Dortmund', 'Manchester United']",False
534482,Gavi,"['Liverpool FC', 'Barcelona']",
534484,Alexis Sanchez,"['Everton FC', 'Arsenal FC', 'Manchester United']",False
534485,Yves Bissouma,"['Aston Villa', 'Brighton & Hove Albion']",False
534487,Sven Botman,"['Newcastle United', 'Lille']",False
534489,Nathaniel Phillips,"['Liverpool FC', 'Watford FC']",False
534491,Diego Carlos,"['Sevilla', 'Newcastle United']",False
534492,Franck Kessie,"['AC Milan', 'Real Madrid', 'Liverpool FC', 'Tottenham Hotspur']",False
534493,Ainsley Maitland-Niles,"['Arsenal FC', 'AS Roma']",True
534494,Jack Wilshere,"['Arsenal FC', 'Gunners']",False
534494,Mikel Arteta,"['Arsenal FC', 'Gunners']",False
534494,Maitland-Niles,"['Arsenal FC', 'Gunners']",False
534495,Ben Chilwell,"['Chelsea FC', 'Lyon']",False
534495,Emerson Palmieri,"['Lyon', 'Italy']",False
534496,Mike Ashley,"['Newcastle United', 'Derby County']",False
534498,Lionel Messi,"['Paris St-Germain', 'Barcelona']",False
534498,Lobo Carrasco,"['Barcelona', 'Spain']",False
534499,Dusan Vlahovic,"['Arsenal FC', 'Fiorentina']",
534501,Erling Braut Haaland,"['Borussia Dortmund', 'Manchester City', 'Manchester United']",False
534502,Bruno Fernandes,"['Manchester United', 'Barcelona']",True
534503,Alvaro Morata,"['Juventus', 'Barcelona']",False
534504,Kepa Arrizabalaga,"['Lazio', 'Chelsea FC']",
534505,Boubacar Kamara,"['West Ham United', 'Newcastle United']",False
534506,Adama Traore,"['Barcelona', 'Wolverhampton Wanderers', 'Tottenham Hotspur']",False
534507,Cedric Soares,"['Atletico Madrid', 'Arsenal FC']",False
534508,Dusan Vlahovic,"['Fiorentina', 'Serbia']",
534509,Ollie Watkins,"['Arsenal FC', 'Aston Villa']",
534510,Eric Bailly,"['Manchester United', 'AC Milan']",False
534511,Amad Diallo,"['Birmingham City', 'Manchester United']",False
534512,Bamba Dieng,"['Aston Villa', 'Crystal Palace', 'Newcastle United', 'West Ham United']",False
534513,Yves Bissouma,"['Villa', 'Brighton & Hove Albion']",False
534514,Ferran Torres,"['Manchester City', 'Barcelona']",True
534515,Sergino Dest,"['Barcelona', 'Chelsea FC']",False
534520,Lucas Digne,"['Aston Villa', 'Everton FC', 'Steven Gerrard']",False
534522,Noah Okafor,"['RB Salzburg', 'Newcastle United']",False
534523,Bruno Fernandes,"['Manchester United', 'Barcelona']",True
534524,Shay Given,"['Republic of Ireland', 'Newcastle United']",False
534526,Sead Kolasinac,"['Arsenal FC', 'Marseille']",True
534528,Ibrahim Sangare,"['Newcastle United', 'PSV Eindhoven']",False
534529,Benoit Badiashile,"['Newcastle United', 'Monaco']",False
534530,Tommy Doyle,"['Manchester City', 'Hamburg']",False
534533,Anthony Martial,"['Sevilla', 'Manchester United']",True
534534,Georginio Wijnaldum,"['Paris St-Germain', 'Newcastle United']",False
534535,Tanguy Ndombele,"['Tottenham Hotspur', 'Roma']",False
534537,Eric Bailly,"['AC Milan', 'Manchester United']",False
534538,Eddie Nketiah,"['Crystal Palace', 'Arsenal FC']",False
534539,Folarin Balogun,"['Arsenal FC', 'Middlesbrough']",False
534540,Marcos Senesi,"['Brighton & Hove Albion', 'Newcastle United', 'Feyenoord']",False
534541,Hugo Ekitike,"['Brentford FC', 'Brighton & Hove Albion', 'Newcastle United']",False
534542,Lloyd Kelly,"['Bournemouth', 'Everton FC', 'West Ham United']",False
534545,Dujon Sterling,"['Chelsea FC', 'Blackpool']",False
534546,Riley McGree,"['Middlesbrough', 'Celtic', 'Charlotte FC']",
534547,Tariq Lamptey,"['Manchester United', 'Brighton & Hove Albion']",
534548,Denis Zakaria,"['Manchester United', 'Borussia Monchengladbach']",False
534549,Arthur Melo,"['Arsenal FC', 'Juventus']",False
534550,Dusan Vlahovic,"['Arsenal FC', 'Fiorentina']",
534551,Vlahovic,"['Fiorentina', 'Arsenal FC']",
534552,Paul Pogba,"['Paris St-Germain', 'Manchester United']",
534553,Mauricio Pochettino,"['Paris Saint-Germain', 'Manchester United']",False
534555,Yves Bissouma,"['Aston Villa', 'Brighton & Hove Albion']",False
534557,Seko Fofana,"['Burnley FC', 'Lens', 'Leeds United', 'Newcastle United']",False
534558,Hugo Ekitike,"['Newcastle United', 'Reims']",False
534559,Adama Traore,"['Tottenham Hotspur', 'Wolverhampton Wanderers']",False
534561,Amadou Haidara,"['Newcastle United', 'RB Leipzig']",False
534562,Ola Aina,"['Leeds United', 'Torino']",False
534563,Diego Carlos,"['Newcastle United', 'Sevilla']",False
534565,Memphis Depay,"['Juventus', 'Barcelona']",False
534567,Gabriel Barbosa,"['West Ham United', 'Flamengo', 'England']",False
534570,Donny van de Beek,"['Manchester United', 'Newcastle United', 'Borussia Dortmund']",
534571,Fabian Ruiz,"['Manchester United', 'Napoli']",
534573,Jarrod Bowen,"['West Ham United', 'Liverpool FC']",False
534574,Todd Cantwell,"['Newcastle United', 'Norwich City']",False
534575,Diego Carlos,"['Newcastle United', 'Sevilla']",False
534576,Nikola Milenkovic,"['Newcastle United', 'Fiorentina']",False
534577,Sven Botman,"['Lille', 'Newcastle United']",False
534578,Tanguy Ndombele,"['Tottenham Hotspur', 'Juventus']",False
534579,Armando Broja,"['Southampton FC', 'Chelsea FC']",True
534580,Andreas Christensen,"['Borussia Dortmund', 'Chelsea FC']",False
534582,Jude Bellingham,"['Liverpool FC', 'Borussia Dortmund']",False
534583,Arthur Melo,"['Arsenal FC', 'Juventus']",False
534584,Youri Tielemans,"['Arsenal FC', 'Leicester City']",False
534584,Georginio Wijnaldum,"['Arsenal FC', 'Paris St-Germain']",False
534584,Bruno Guimaraes,"['Arsenal FC', 'Lyon']",False
534588,Diogo Dalot,"['Manchester United', 'Atletico Madrid']",False
534589,Sergio Rico,"['Aston Villa', 'Paris St-Germain']",False
534590,Kerr Smith,"['Aston Villa', 'Dundee United']",False
534591,Ollie Tanner,"['Watford FC', 'Southampton FC', 'Norwich City']",False
534592,Kristian Pedersen,"['Burnley FC', 'Nottingham Forest', 'Coventry', 'Birmingham']",False
534593,Matheus Franca,"['Manchester City', 'Flamengo']",False
534594,Kylian Mbappe,"['Paris St-Germain', 'Real Madrid']",
534596,Dusan Vlahovic,"['Fiorentina', 'Arsenal FC']",
534597,Andreas Christensen,"['Bayern Munich', 'Barcelona']",False
534600,Simone Inzaghi,"['Manchester United', 'Inter Milan']",
534601,Dean Henderson,"['Southampton FC', 'Manchester United']",False
534602,Armando Broja,"['Southampton FC', 'Chelsea FC']",True
534603,Arthur Melo,"['Arsenal FC', 'Juventus']",False
534604,Ludovic Blas,"['Newcastle United', 'Watford FC']",
534606,Andy Carroll,"['Burnley FC', 'Reading', 'Newcastle United', 'Liverpool FC']",False
534608,Dilan Markanday,"['Blackburn Rovers', 'Tottenham Hotspur']",False
534609,Adama Traore,"['Tottenham Hotspur', 'Wolverhampton Wanderers']",False
534610,Sergino Dest,"['Barcelona', 'Chelsea FC', 'Bayern Munich']",False
534611,Andreas Pereira,"['Flamengo', 'Manchester United']",False
